fecha,mes,cliente_id,cliente,sector_cliente,producto_id,producto,categoria,sede_id,cantidad,unidad,precio_unitario,descuento_pct,total_cop,margen_pct
2026-02-27,2026-02,CLI-016,Bavaria S.A.,Sabores & Colorantes,SAB-002,Sabor natural fresa premium,Sabores & Colorantes,TUN,96.5,kg,96860,0.0,9346993,0.347
2026-02-27,2026-02,CLI-005,Lácteos El Recreo,Lácteos,LAC-005,Yomix® 883 (yogurt),Lácteos,MOS,109.5,dosis,244911,0.0,26817762,0.327
2026-02-27,2026-02,CLI-013,Noel S.A.S.,Panadería,SAB-006,Sucralosa,Sabores & Colorantes,VIL,112.6,kg,177805,0.0,20020840,0.324
2026-02-27,2026-02,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-003,Agar Baird-Parker S. aureus,Laboratorio,BOG-AME,102.5,500g,339880,0.0,34837677,0.323
2026-02-27,2026-02,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-005,Condimento mortadela premium,Cárnicos,BOG-AME,70.7,kg,101542,0.0,7179052,0.333
2026-02-27,2026-02,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-001,Hipoclorito de sodio 15%,Aseo & Desinfección,BOG-QUI,100.5,litro,4700,0.02,462904,0.417
2026-02-27,2026-02,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-008,Almidón de papa para cárnicos,Cárnicos,BOG-AME,110.7,kg,10098,0.0,1117860,0.363
2026-02-27,2026-02,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,25.2,kg,28001,0.0,705633,0.333
2026-02-27,2026-02,CLI-001,Alquería S.A.,Lácteos,LAC-008,Cremodan® SE 709-2,Lácteos,BOG-AME,95.8,kg,143421,0.0,13739685,0.333
2026-02-27,2026-02,CLI-006,Procesadora Meta Lácteos,Lácteos,SAB-004,Colorante caramelo IV,Sabores & Colorantes,BOG-AME,4.2,kg,26457,0.0,111121,0.339
2026-02-27,2026-02,CLI-013,Noel S.A.S.,Panadería,PAN-004,Ácido ascórbico E300,Panadería,VIL,65.6,kg,34078,0.0,2235527,0.333
2026-02-27,2026-02,CLI-014,Pan Pa' Ya,Panadería,PAN-004,Ácido ascórbico E300,Panadería,MOS,96.8,kg,37223,0.0,3603218,0.333
2026-02-28,2026-02,CLI-013,Noel S.A.S.,Panadería,PAN-003,Propionato de calcio,Panadería,BOG-AME,21.9,kg,23094,0.0,505767,0.34
2026-02-28,2026-02,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-005,Condimento mortadela premium,Cárnicos,ITA,91.1,kg,103104,0.0,9392770,0.333
2026-02-28,2026-02,CLI-022,Avícola Los Llanos,Cárnicos,SAB-004,Colorante caramelo IV,Sabores & Colorantes,VIL,73.3,kg,25879,0.02,1858984,0.339
2026-02-28,2026-02,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-003,Agar Baird-Parker S. aureus,Laboratorio,ITA,52.2,500g,300032,0.0,15661687,0.323
2026-02-28,2026-02,CLI-008,Zenú S.A.S.,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,BOG-AME,100.7,kg,18674,0.0,1880516,0.351
2026-02-28,2026-02,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-004,Agar Salmonella-Shigella,Laboratorio,ITA,77.6,500g,296271,0.03,22300946,0.328
2026-02-28,2026-02,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-001,Hipoclorito de sodio 15%,Aseo & Desinfección,ITA,37.8,litro,4910,0.02,181887,0.417
2026-02-28,2026-02,CLI-009,Rica Rondo S.A.,Cárnicos,SAB-004,Colorante caramelo IV,Sabores & Colorantes,BOG-QUI,116.1,kg,26317,0.02,2994340,0.339
2026-02-28,2026-02,CLI-022,Avícola Los Llanos,Cárnicos,SAB-003,Sabor natural durazno,Sabores & Colorantes,ITA,33.8,kg,82462,0.02,2731479,0.341
2026-02-28,2026-02,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-001,Hipoclorito de sodio 15%,Aseo & Desinfección,TUN,78.8,litro,4561,0.05,341465,0.417
2026-02-28,2026-02,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-002,Alcohol etílico 96°,Aseo & Desinfección,MOS,13.4,litro,10321,0.0,138300,0.381
2026-02-28,2026-02,CLI-019,Centro Análisis ALF,Laboratorio,LAB-003,Agar Baird-Parker S. aureus,Laboratorio,TUN,37.7,500g,309069,0.0,11651888,0.323
2026-02-28,2026-02,CLI-014,Pan Pa' Ya,Panadería,PAN-005,DATEM emulsificante pan,Panadería,BOG-QUI,19.5,kg,28606,0.0,557814,0.345
2026-02-28,2026-02,CLI-012,Bimbo Colombia,Panadería,PAN-001,Levadura seca instantánea,Panadería,BOG-AME,44.1,kg,19481,0.03,833337,0.342
2026-02-28,2026-02,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-002,Alcohol etílico 96°,Aseo & Desinfección,BOG-AME,104.6,litro,10446,0.0,1092650,0.381
2026-02-28,2026-02,CLI-004,Gloria Colombia,Lácteos,SAB-007,Stevia RA97,Sabores & Colorantes,BOG-AME,14.4,kg,200831,0.0,2891969,0.326
2026-02-28,2026-02,CLI-001,Alquería S.A.,Lácteos,LAC-008,Cremodan® SE 709-2,Lácteos,VIL,109.5,kg,129759,0.0,14208639,0.333
2026-02-28,2026-02,CLI-016,Bavaria S.A.,Sabores & Colorantes,SAB-007,Stevia RA97,Sabores & Colorantes,BOG-AME,13.5,kg,225324,0.0,3041879,0.326
2026-03-02,2026-03,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-010,Nitrito de sodio 99%,Cárnicos,TUN,44.6,kg,25564,0.0,1140153,0.333
2026-03-02,2026-03,CLI-002,Colanta Ltda.,Lácteos,LAC-001,Cuajo Chymostar® líquido,Lácteos,BOG-AME,13.5,litro,138762,0.0,1873288,0.331
2026-03-02,2026-03,CLI-011,Frigoríficos El Progreso,Cárnicos,SAB-001,Sabor artificial vainilla,Sabores & Colorantes,TUN,3.2,kg,73199,0.0,234236,0.36
2026-03-02,2026-03,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,BOG-AME,35.9,kg,57592,0.0,2067562,0.339
2026-03-02,2026-03,CLI-007,La Carreta Alimentos,Cárnicos,CAR-009,Sal Refisal® curación,Cárnicos,TUN,58.7,kg,5396,0.0,316749,0.448
2026-03-02,2026-03,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,BOG-QUI,116.0,kg,32506,0.03,3657544,0.333
2026-03-02,2026-03,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-002,Alcohol etílico 96°,Aseo & Desinfección,TUN,25.3,litro,10732,0.0,271517,0.381
2026-03-02,2026-03,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,TUN,14.7,litro,31913,0.0,469127,0.333
2026-03-02,2026-03,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-010,Nitrito de sodio 99%,Cárnicos,ITA,74.6,kg,26760,0.0,1996306,0.333
2026-03-02,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-QUI,55.0,kg,26509,0.0,1458013,0.333
2026-03-02,2026-03,CLI-007,La Carreta Alimentos,Cárnicos,CAR-009,Sal Refisal® curación,Cárnicos,BOG-AME,17.3,kg,5687,0.05,93463,0.448
2026-03-02,2026-03,CLI-014,Pan Pa' Ya,Panadería,PAN-001,Levadura seca instantánea,Panadería,ITA,70.8,kg,17954,0.0,1271112,0.342
2026-03-02,2026-03,CLI-013,Noel S.A.S.,Panadería,SAB-002,Sabor natural fresa premium,Sabores & Colorantes,BOG-QUI,110.4,kg,91412,0.0,10091839,0.347
2026-03-02,2026-03,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,VIL,96.6,kit,123388,0.03,11561712,0.336
2026-03-02,2026-03,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-010,Nitrito de sodio 99%,Cárnicos,BOG-QUI,35.7,kg,27799,0.03,962669,0.333
2026-03-02,2026-03,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-006,Cepillo VIKAN higiene azul,Aseo & Desinfección,SIB,24.8,unidad,54745,0.02,1330527,0.345
2026-03-02,2026-03,CLI-001,Alquería S.A.,Lácteos,SAB-004,Colorante caramelo IV,Sabores & Colorantes,VIL,48.5,kg,26652,0.0,1292645,0.339
2026-03-02,2026-03,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-007,Lactogel® FX 7720,Lácteos,BOG-QUI,18.3,kg,135004,0.0,2470569,0.333
2026-03-02,2026-03,CLI-008,Zenú S.A.S.,Cárnicos,SAB-003,Sabor natural durazno,Sabores & Colorantes,VIL,90.9,kg,85644,0.0,7785047,0.341
2026-03-02,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,VIL,61.6,litro,38873,0.0,2394580,0.333
2026-03-02,2026-03,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-003,Choozit® MA 4001,Lácteos,ITA,5.5,dosis,273142,0.02,1472233,0.327
2026-03-02,2026-03,CLI-019,Centro Análisis ALF,Laboratorio,LAB-003,Agar Baird-Parker S. aureus,Laboratorio,ITA,21.9,500g,317558,0.0,6954526,0.323
2026-03-02,2026-03,CLI-016,Bavaria S.A.,Sabores & Colorantes,SAB-009,Goma xantana,Sabores & Colorantes,MOS,105.9,kg,61661,0.0,6529931,0.333
2026-03-02,2026-03,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,VIL,113.1,kg,19415,0.0,2195785,0.351
2026-03-02,2026-03,CLI-022,Avícola Los Llanos,Cárnicos,SAB-009,Goma xantana,Sabores & Colorantes,TUN,7.1,kg,58083,0.0,412390,0.333
2026-03-02,2026-03,CLI-019,Centro Análisis ALF,Laboratorio,LAB-003,Agar Baird-Parker S. aureus,Laboratorio,BOG-AME,7.0,500g,302667,0.0,2118669,0.323
2026-03-02,2026-03,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,ITA,40.5,kg,14403,0.0,583316,0.345
2026-03-02,2026-03,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,35.6,kg,27904,0.05,943728,0.333
2026-03-02,2026-03,CLI-019,Centro Análisis ALF,Laboratorio,LAB-001,Agar PCA recuento total,Laboratorio,MOS,65.5,500g,280516,0.0,18373768,0.327
2026-03-02,2026-03,CLI-007,La Carreta Alimentos,Cárnicos,SAB-003,Sabor natural durazno,Sabores & Colorantes,MOS,51.1,kg,86236,0.0,4406660,0.341
2026-03-02,2026-03,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-010,Nitrito de sodio 99%,Cárnicos,VIL,40.2,kg,25414,0.0,1021642,0.333
2026-03-02,2026-03,CLI-002,Colanta Ltda.,Lácteos,LAC-003,Choozit® MA 4001,Lácteos,SIB,63.9,dosis,271436,0.0,17344748,0.327
2026-03-03,2026-03,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-008,Almidón de papa para cárnicos,Cárnicos,BOG-AME,35.1,kg,10512,0.0,368978,0.363
2026-03-03,2026-03,CLI-022,Avícola Los Llanos,Cárnicos,CAR-005,Condimento mortadela premium,Cárnicos,ITA,34.8,kg,109220,0.0,3800846,0.333
2026-03-03,2026-03,CLI-022,Avícola Los Llanos,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,BOG-QUI,62.7,kg,14433,0.0,904918,0.345
2026-03-03,2026-03,CLI-015,Postobón S.A.,Sabores & Colorantes,SAB-008,Ácido cítrico anhidro,Sabores & Colorantes,BOG-AME,29.2,kg,11561,0.0,337589,0.376
2026-03-03,2026-03,CLI-001,Alquería S.A.,Lácteos,SAB-003,Sabor natural durazno,Sabores & Colorantes,BOG-AME,38.7,kg,85710,0.0,3316991,0.341
2026-03-03,2026-03,CLI-016,Bavaria S.A.,Sabores & Colorantes,SAB-006,Sucralosa,Sabores & Colorantes,VIL,67.9,kg,170940,0.0,11606845,0.324
2026-03-03,2026-03,CLI-022,Avícola Los Llanos,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,BOG-AME,48.6,kg,61867,0.03,2916528,0.339
2026-03-03,2026-03,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,BOG-AME,32.9,kit,120235,0.0,3955733,0.336
2026-03-03,2026-03,CLI-019,Centro Análisis ALF,Laboratorio,LAB-002,Agar VRBD coliformes,Laboratorio,BOG-AME,115.2,500g,302195,0.02,34116596,0.328
2026-03-03,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-001,Hipoclorito de sodio 15%,Aseo & Desinfección,VIL,110.2,litro,4581,0.02,494702,0.417
2026-03-03,2026-03,CLI-008,Zenú S.A.S.,Cárnicos,CAR-002,Eritorbato de sodio,Cárnicos,ITA,64.8,kg,22832,0.03,1435104,0.341
2026-03-03,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,10.6,kg,25797,0.02,267979,0.333
2026-03-03,2026-03,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,BOG-AME,33.1,kg,64393,0.02,2088792,0.339
2026-03-03,2026-03,CLI-003,Alpina S.A.,Lácteos,LAC-001,Cuajo Chymostar® líquido,Lácteos,ITA,46.2,litro,146047,0.0,6747368,0.331
2026-03-03,2026-03,CLI-014,Pan Pa' Ya,Panadería,SAB-004,Colorante caramelo IV,Sabores & Colorantes,ITA,6.6,kg,29146,0.0,192360,0.339
2026-03-03,2026-03,CLI-001,Alquería S.A.,Lácteos,LAC-008,Cremodan® SE 709-2,Lácteos,ITA,112.9,kg,140187,0.03,15352273,0.333
2026-03-03,2026-03,CLI-015,Postobón S.A.,Sabores & Colorantes,SAB-005,Colorante curcumina natural,Sabores & Colorantes,TUN,84.0,kg,147377,0.02,12132070,0.345
2026-03-03,2026-03,CLI-013,Noel S.A.S.,Panadería,PAN-003,Propionato de calcio,Panadería,TUN,38.2,kg,25018,0.0,955703,0.34
2026-03-03,2026-03,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-004,Agar Salmonella-Shigella,Laboratorio,BOG-QUI,70.5,500g,302197,0.0,21304873,0.328
2026-03-03,2026-03,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,ITA,21.9,kg,14637,0.03,310940,0.345
2026-03-03,2026-03,CLI-009,Rica Rondo S.A.,Cárnicos,SAB-002,Sabor natural fresa premium,Sabores & Colorantes,ITA,16.2,kg,92803,0.0,1503402,0.347
2026-03-03,2026-03,CLI-006,Procesadora Meta Lácteos,Lácteos,SAB-009,Goma xantana,Sabores & Colorantes,ITA,47.7,kg,58721,0.0,2800993,0.333
2026-03-03,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-006,Cepillo VIKAN higiene azul,Aseo & Desinfección,BOG-AME,27.2,unidad,60803,0.0,1653831,0.345
2026-03-03,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,TUN,50.9,litro,31310,0.0,1593703,0.333
2026-03-03,2026-03,CLI-008,Zenú S.A.S.,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,BOG-AME,68.0,kg,33047,0.0,2247201,0.333
2026-03-03,2026-03,CLI-008,Zenú S.A.S.,Cárnicos,SAB-008,Ácido cítrico anhidro,Sabores & Colorantes,BOG-AME,3.7,kg,12917,0.0,47792,0.376
2026-03-03,2026-03,CLI-014,Pan Pa' Ya,Panadería,SAB-003,Sabor natural durazno,Sabores & Colorantes,ITA,85.4,kg,82504,0.0,7045826,0.341
2026-03-03,2026-03,CLI-001,Alquería S.A.,Lácteos,LAC-001,Cuajo Chymostar® líquido,Lácteos,MOS,107.2,litro,136330,0.0,14614587,0.331
2026-03-03,2026-03,CLI-014,Pan Pa' Ya,Panadería,SAB-009,Goma xantana,Sabores & Colorantes,BOG-QUI,23.5,kg,58244,0.0,1368732,0.333
2026-03-03,2026-03,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-009,Nisaplin® (Nisin A),Lácteos,BOG-AME,102.6,kg,554432,0.0,56884744,0.327
2026-03-03,2026-03,CLI-008,Zenú S.A.S.,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,BOG-QUI,86.0,kg,19297,0.0,1659564,0.351
2026-03-04,2026-03,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-006,Yomix® Prime 800,Lácteos,ITA,78.8,dosis,260193,0.0,20503231,0.325
2026-03-04,2026-03,CLI-013,Noel S.A.S.,Panadería,PAN-005,DATEM emulsificante pan,Panadería,ITA,66.5,kg,26396,0.0,1755364,0.345
2026-03-04,2026-03,CLI-007,La Carreta Alimentos,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,MOS,93.0,kg,31089,0.0,2891237,0.333
2026-03-04,2026-03,CLI-002,Colanta Ltda.,Lácteos,LAC-002,Cuajo Marschall® pastilla,Lácteos,VIL,59.4,sobre,19249,0.02,1120533,0.351
2026-03-04,2026-03,CLI-014,Pan Pa' Ya,Panadería,PAN-007,Enzima xilanasa panadera,Panadería,BOG-AME,100.9,kg,111651,0.0,11265577,0.333
2026-03-04,2026-03,CLI-004,Gloria Colombia,Lácteos,LAC-008,Cremodan® SE 709-2,Lácteos,MOS,87.7,kg,140092,0.0,12286076,0.333
2026-03-04,2026-03,CLI-022,Avícola Los Llanos,Cárnicos,SAB-008,Ácido cítrico anhidro,Sabores & Colorantes,BOG-AME,103.4,kg,13115,0.0,1356105,0.376
2026-03-04,2026-03,CLI-007,La Carreta Alimentos,Cárnicos,CAR-010,Nitrito de sodio 99%,Cárnicos,ITA,69.1,kg,25079,0.0,1732956,0.333
2026-03-04,2026-03,CLI-015,Postobón S.A.,Sabores & Colorantes,SAB-006,Sucralosa,Sabores & Colorantes,MOS,66.7,kg,187055,0.0,12476594,0.324
2026-03-04,2026-03,CLI-012,Bimbo Colombia,Panadería,PAN-002,Mejorizador panadera CM-5,Panadería,TUN,54.7,kg,28354,0.0,1550960,0.345
2026-03-04,2026-03,CLI-019,Centro Análisis ALF,Laboratorio,LAB-001,Agar PCA recuento total,Laboratorio,SIB,14.5,500g,263165,0.03,3701413,0.327
2026-03-04,2026-03,CLI-013,Noel S.A.S.,Panadería,PAN-004,Ácido ascórbico E300,Panadería,BOG-AME,13.7,kg,35060,0.0,480324,0.333
2026-03-04,2026-03,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-002,Cuajo Marschall® pastilla,Lácteos,BOG-AME,2.0,sobre,18605,0.0,37211,0.351
2026-03-04,2026-03,CLI-003,Alpina S.A.,Lácteos,SAB-003,Sabor natural durazno,Sabores & Colorantes,BOG-AME,87.2,kg,82294,0.0,7176073,0.341
2026-03-04,2026-03,CLI-007,La Carreta Alimentos,Cárnicos,SAB-006,Sucralosa,Sabores & Colorantes,SIB,44.6,kg,184560,0.0,8231364,0.324
2026-03-04,2026-03,CLI-019,Centro Análisis ALF,Laboratorio,LAB-004,Agar Salmonella-Shigella,Laboratorio,ITA,79.3,500g,308695,0.0,24479497,0.328
2026-03-04,2026-03,CLI-005,Lácteos El Recreo,Lácteos,SAB-010,Pectina HM cítrica,Sabores & Colorantes,BOG-QUI,52.4,kg,83647,0.02,4295451,0.329
2026-03-04,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,BOG-QUI,69.4,litro,42493,0.0,2948988,0.333
2026-03-04,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,SIB,38.8,litro,33907,0.0,1315589,0.333
2026-03-04,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,ITA,49.5,litro,33093,0.0,1638106,0.333
2026-03-04,2026-03,CLI-022,Avícola Los Llanos,Cárnicos,SAB-006,Sucralosa,Sabores & Colorantes,ITA,37.0,kg,186971,0.0,6917936,0.324
2026-03-05,2026-03,CLI-003,Alpina S.A.,Lácteos,LAC-002,Cuajo Marschall® pastilla,Lácteos,VIL,115.7,sobre,17662,0.0,2043507,0.351
2026-03-05,2026-03,CLI-003,Alpina S.A.,Lácteos,LAC-007,Lactogel® FX 7720,Lácteos,ITA,52.3,kg,129807,0.05,6449446,0.333
2026-03-05,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,BOG-AME,117.5,litro,33851,0.0,3977469,0.333
2026-03-05,2026-03,CLI-010,Frigorífico Guadalupe,Cárnicos,SAB-008,Ácido cítrico anhidro,Sabores & Colorantes,BOG-QUI,98.7,kg,12362,0.02,1195713,0.376
2026-03-05,2026-03,CLI-003,Alpina S.A.,Lácteos,LAC-007,Lactogel® FX 7720,Lácteos,BOG-AME,95.4,kg,123533,0.0,11785075,0.333
2026-03-05,2026-03,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,BOG-AME,61.0,kg,34308,0.03,2030013,0.333
2026-03-05,2026-03,CLI-014,Pan Pa' Ya,Panadería,PAN-008,Monoglicérido destilado,Panadería,BOG-AME,82.2,kg,31800,0.0,2613920,0.344
2026-03-05,2026-03,CLI-007,La Carreta Alimentos,Cárnicos,SAB-001,Sabor artificial vainilla,Sabores & Colorantes,TUN,47.8,kg,73096,0.02,3424116,0.36
2026-03-05,2026-03,CLI-003,Alpina S.A.,Lácteos,LAC-008,Cremodan® SE 709-2,Lácteos,ITA,118.0,kg,134021,0.02,15498193,0.333
2026-03-05,2026-03,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,111.6,kg,25912,0.0,2891762,0.333
2026-03-05,2026-03,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,VIL,61.6,kit,130076,0.05,7612026,0.336
2026-03-05,2026-03,CLI-004,Gloria Colombia,Lácteos,LAC-005,Yomix® 883 (yogurt),Lácteos,ITA,106.6,dosis,226581,0.0,24153584,0.327
2026-03-05,2026-03,CLI-014,Pan Pa' Ya,Panadería,SAB-003,Sabor natural durazno,Sabores & Colorantes,BOG-AME,97.5,kg,85342,0.0,8320891,0.341
2026-03-05,2026-03,CLI-022,Avícola Los Llanos,Cárnicos,SAB-002,Sabor natural fresa premium,Sabores & Colorantes,BOG-AME,70.3,kg,88607,0.02,6104495,0.347
2026-03-05,2026-03,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-009,Sal Refisal® curación,Cárnicos,MOS,104.6,kg,6005,0.0,628167,0.448
2026-03-05,2026-03,CLI-019,Centro Análisis ALF,Laboratorio,LAB-003,Agar Baird-Parker S. aureus,Laboratorio,BOG-AME,42.1,500g,314343,0.0,13233832,0.323
2026-03-05,2026-03,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-004,Agar Salmonella-Shigella,Laboratorio,BOG-QUI,100.6,500g,290597,0.0,29234031,0.328
2026-03-05,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,VIL,29.8,kg,25162,0.0,749817,0.333
2026-03-05,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,BOG-QUI,16.6,litro,41699,0.0,692209,0.333
2026-03-05,2026-03,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-001,Agar PCA recuento total,Laboratorio,TUN,59.4,500g,253913,0.02,14780806,0.327
2026-03-05,2026-03,CLI-013,Noel S.A.S.,Panadería,PAN-007,Enzima xilanasa panadera,Panadería,ITA,36.4,kg,105153,0.0,3827570,0.333
2026-03-06,2026-03,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,MOS,84.3,kg,27632,0.0,2329400,0.333
2026-03-06,2026-03,CLI-008,Zenú S.A.S.,Cárnicos,CAR-004,Condimento chorizo especial,Cárnicos,VIL,69.8,kg,97477,0.0,6803866,0.333
2026-03-06,2026-03,CLI-002,Colanta Ltda.,Lácteos,LAC-007,Lactogel® FX 7720,Lácteos,BOG-AME,40.7,kg,122663,0.0,4992372,0.333
2026-03-06,2026-03,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-010,Cloruro de calcio alimentario,Lácteos,ITA,16.1,kg,14351,0.0,231051,0.401
2026-03-06,2026-03,CLI-014,Pan Pa' Ya,Panadería,PAN-003,Propionato de calcio,Panadería,ITA,78.6,kg,24898,0.0,1957018,0.34
2026-03-06,2026-03,CLI-005,Lácteos El Recreo,Lácteos,LAC-008,Cremodan® SE 709-2,Lácteos,BOG-AME,51.8,kg,132470,0.0,6861934,0.333
2026-03-06,2026-03,CLI-001,Alquería S.A.,Lácteos,LAC-003,Choozit® MA 4001,Lácteos,SIB,114.8,dosis,278193,0.0,31936517,0.327
2026-03-06,2026-03,CLI-008,Zenú S.A.S.,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,BOG-QUI,104.0,kg,18505,0.0,1924481,0.351
2026-03-06,2026-03,CLI-013,Noel S.A.S.,Panadería,PAN-006,Enzima amilasa fungal,Panadería,BOG-AME,80.7,kg,81594,0.0,6584621,0.341
2026-03-06,2026-03,CLI-002,Colanta Ltda.,Lácteos,LAC-006,Yomix® Prime 800,Lácteos,MOS,88.1,dosis,237248,0.0,20901583,0.325
2026-03-06,2026-03,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-002,Agar VRBD coliformes,Laboratorio,BOG-QUI,45.4,500g,268311,0.0,12181306,0.328
2026-03-06,2026-03,CLI-008,Zenú S.A.S.,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,BOG-AME,24.1,kg,14979,0.05,342945,0.345
2026-03-06,2026-03,CLI-001,Alquería S.A.,Lácteos,LAC-009,Nisaplin® (Nisin A),Lácteos,TUN,47.8,kg,562289,0.0,26877416,0.327
2026-03-06,2026-03,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,ITA,96.6,kg,60965,0.05,5594776,0.339
2026-03-06,2026-03,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-009,Nisaplin® (Nisin A),Lácteos,TUN,83.8,kg,560904,0.0,47003768,0.327
2026-03-06,2026-03,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-008,Almidón de papa para cárnicos,Cárnicos,BOG-QUI,75.9,kg,10116,0.02,752461,0.363
2026-03-06,2026-03,CLI-008,Zenú S.A.S.,Cárnicos,SAB-001,Sabor artificial vainilla,Sabores & Colorantes,BOG-AME,47.9,kg,77974,0.0,3734948,0.36
2026-03-06,2026-03,CLI-007,La Carreta Alimentos,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,ITA,111.9,kg,31550,0.02,3459888,0.333
2026-03-06,2026-03,CLI-001,Alquería S.A.,Lácteos,SAB-010,Pectina HM cítrica,Sabores & Colorantes,ITA,9.3,kg,77557,0.0,721276,0.329
